,dimensions, bond type, name, void fraction [widom], supercell volume [A^3], density [kg/m^3], heat desorption high P [kJ/mol], heat desorption error high P [kJ/mol], absolute methane uptake high P [molec/unit cell], absolute methane uptake error high P [molec/unit cell], absolute methane uptake high P [mol/kg], absolute methane uptake error high P [mol/kg], excess methane uptake high P [molec/unit cell], excess methane uptake error high P [molec/unit cell], excess methane uptake high P [mol/kg], excess methane uptake error high P [mol/kg], heat desorption low P [kJ/mol], heat desorption error low P [kJ/mol], absolute methane uptake low P [molec/unit cell], absolute methane uptake error low P [molec/unit cell], absolute methane uptake low P [mol/kg], absolute methane uptake error low P [mol/kg], excess methane uptake low P [molec/unit cell], excess methane uptake error low P [molec/unit cell], excess methane uptake low P [mol/kg], excess methane uptake error low P [mol/kg], surface area [m^2/g], deliverable capacity [v STP/v], linkerA, linkerB, net, cell_a [A], cell_b [A], cell_c [A], alpha [deg], beta [deg], gamma [deg], chemical formula, num carbon, num fluorine, num hydrogen, num nitrogen, num oxygen, num sulfur, num silicon, vertices, edges, genus, largest included sphere diameter [A], largest free sphere diameter [A], largest included sphere along free sphere path diameter [A], absolute methane uptake high P [v STP/v], absolute methane uptake low P [v STP/v]
1412,3, amide, linker110_CO_linker76_NH_lcv_relaxed,0.937401,69516.46490884646,131.983826146886,7.54135,0.37312,201.1296,1.6692166307,36.4012758082,0.3021018038,83.5066742577,1.6692166306,15.1133869976,0.3021018038,7.15679,0.418548,20.0668,0.7304337342,3.631773351,0.1321969507,10.7664153547,0.7304337342,1.9485508587,0.1321969507,6078.98,96.7736205708, linker110_CO, linker76_NH, lcv,41.0927,41.1678,41.0929,89.8952,90.0,90.1045, C264H240N96O48,264,0,240,96,48,0,0,1,1,7,30.14925,28.39607,30.14925,107.49883242677016,10.725211855986975
1434,3, amide, linker110_CO_linker76_NH_lcv_relaxed_interp_2,0.865204,69516.46490884646,263.967652293773,9.74362,0.597064,279.0266,3.3572676033,25.249700254,0.3038061628,170.4627880946,3.3572676033,15.4255339951,0.3038061628,9.85229,0.37701,34.0542,0.9562680796,3.0816357379,0.0865346973,25.4701148575,0.9562680796,2.304843931,0.0865346973,5252.63,130.931732459, linker110_CO, linker76_NH, lcv,41.0927,41.1678,41.0929,89.8952,90.0,90.1045, C528H480N192O96,528,0,480,192,96,0,0,1,1,7,21.81922,20.18199,21.81922,149.13286615187744,18.20113369291496
2853,3, amide, linker110_CO_linker76_NH_qtz_relaxed,0.875226,70496.92602691578,260.296428112973,10.58955,0.165909,314.055,2.4370989311,28.4194933862,0.2205381763,202.6847288096,2.4370989311,18.3413647606,0.2205381763,8.17072,0.262545,29.2116,0.6749371526,2.6434187419,0.0610764737,20.4056095556,0.6749371526,1.8465462604,0.0610764737,6100.27,150.124445799, linker110_CO, linker76_NH, qtz,41.3704,41.3704,47.562,90.0,90.0,120.0, C528H480N192O96,528,0,480,192,96,0,0,1,1,4,13.35801,12.4399,13.32303,165.5201869705298,15.395741171556276
3377,3, amide, linker110_CO_linker76_NH_qtz_relaxed_interp_2,0.711994,70496.92602691578,520.592856225943,15.41176,0.678408,406.9632,4.0427945582,18.4134753002,0.1829204649,316.3637835453,4.0427945582,14.3142100175,0.1829204649,14.96462,1.230988,96.4718,1.6632514663,4.3649674134,0.0752555509,89.3081504278,1.6632514663,4.0408406018,0.0752555509,3575.31,163.642019967, linker110_CO, linker76_NH, qtz,41.3704,41.3704,47.562,90.0,90.0,120.0, C1056H960N384O192,1056,0,960,384,192,0,0,1,1,4,12.69572,12.33263,12.69572,214.4867139641748,50.84469399704796
729,3, amide, linker110_CO_linker77_NH_ana_relaxed,0.888564,181997.96631831088,213.93754048642,9.34921,0.302876,676.2598,4.5961944955,28.8409157917,0.1960170609,384.3597728821,4.5961944955,16.3920550111,0.1960170609,8.14973,0.12965,68.9866,1.643584181,2.9421188741,0.0700950625,45.9062139864,1.643584181,1.9577938122,0.0700950625,6051.93,123.974685909, linker110_CO, linker77_NH, ana,56.6703,56.6703,56.6703,90.0,90.0,90.0, C1152H1152N384O192,1152,0,1152,384,192,0,0,1,1,25,24.05562,18.04877,24.04037,138.05828463737743,14.083598727970772
1413,3, amide, linker110_CO_linker77_NH_lcv_relaxed,0.927008,69666.02713972713,139.724478652904,7.6589,0.406494,203.957,3.451805093,34.7931765995,0.5888460028,87.3879081542,3.451805093,14.9075683652,0.5888460028,7.8905,0.385587,21.0666,0.8921673386,3.5937669908,0.152195491,11.8495414625,0.8921673386,2.0214221072,0.152195491,6072.9,97.5405727797, linker110_CO, linker77_NH, lcv,41.1221,41.1973,41.1224,89.8952,90.0,90.1044, C288H288N96O48,288,0,288,96,48,0,0,1,1,7,30.42085,27.65151,30.40465,108.77598060044878,11.235407820722289
1435,3, amide, linker110_CO_linker77_NH_lcv_relaxed_interp_2,0.84328,69666.02713972713,279.448957305809,10.0753,0.796725,277.5062,2.4971873458,23.6699947147,0.212998525,171.4657086863,2.4971873458,14.6252315024,0.212998525,10.00671,0.368336,35.2578,0.6908677442,3.0073271864,0.0589278216,26.8732325275,0.6908677442,2.2921623801,0.0589278216,5144.86,129.1978567, linker110_CO, linker77_NH, lcv,41.1221,41.1973,41.1224,89.8952,90.0,90.1044, C576H576N192O96,576,0,576,192,96,0,0,1,1,7,20.90206,18.57058,20.85631,148.00182895263103,18.803972253096937
1108,3, amide, linker110_CO_linker78_NH_dia_relaxed,0.858029,26103.492601840728,264.885940473432,10.36688,0.287608,107.8468,1.4501781408,25.8999392427,0.3482674102,67.4190592605,1.4501781408,16.1910185434,0.3482674102,8.45941,0.170101,10.948,0.6344269856,2.6292160252,0.1523607597,7.7513991941,0.6344269856,1.8615366258,0.1523607597,5999.39,137.922530318, linker110_CO, linker78_NH, dia,31.5209,31.5209,26.2725,90.0,90.0,90.0, C192H192N64O48,192,0,192,64,48,0,0,1,1,3,16.56199,13.24162,15.99547,153.5055495285791,15.583019210804848
1414,3, amide, linker110_CO_linker78_NH_lcv_relaxed,0.919586,69181.74479408085,149.919206462501,7.69193,0.58705,202.8576,2.9263138861,32.478166652,0.4685124445,88.0256478102,2.9263138861,14.0931947299,0.4685124445,8.09659,0.530142,20.9164,0.8943060774,3.3487841962,0.1431813342,11.8366962076,0.8943060774,1.8950938591,0.1431813342,5976.9,97.7135924101, linker110_CO, linker78_NH, lcv,41.0266,41.1016,41.0269,89.8952,90.0,90.1044, C288H288N96O72,288,0,288,96,72,0,0,1,1,7,30.29244,25.80729,30.13893,108.94698311155328,11.233390701416676
2855,3, amide, linker110_CO_linker78_NH_qtz_relaxed,0.836998,70245.21060174958,295.29905860832,10.95856,0.284485,307.1446,2.1689029854,24.5874285831,0.1736242384,201.0190325397,2.1689029854,16.0919029877,0.1736242384,8.60503,0.182722,30.4916,0.6840767208,2.4409025501,0.0547614626,22.1003056001,0.6840767208,1.7691656816,0.0547614626,5734.25,146.330245607, linker110_CO, linker78_NH, qtz,41.3212,41.3212,47.5051,90.0,90.0,120.0, C576H576N192O144,576,0,576,192,144,0,0,1,1,4,13.31281,12.4325,13.31281,162.4581868077124,16.127941200656075
730,3, amide, linker110_CO_linker79_NH_ana_relaxed,0.86587,181822.67347623876,236.971792321759,9.68626,0.369468,686.8364,5.00602159,26.47022417,0.1929287872,402.6654897849,5.00602159,15.5184637566,0.1929287872,8.62262,0.325048,72.796,1.166941301,2.805510073,0.044973152,50.3267513111,1.166941301,1.9395599723,0.044973152,5929.44,125.477062521, linker110_CO, linker79_NH, ana,56.6521,56.6521,56.6521,90.0,90.0,90.0, C1344H1344N384O192,1344,0,1344,384,192,0,0,1,1,25,22.28876,17.19673,22.2671,140.35267696452084,14.875614443898316
1109,3, amide, linker110_CO_linker79_NH_dia_relaxed,0.847637,26049.836674106387,275.669321574076,10.61949,0.32004,114.0584,0.8612563846,26.3744153612,0.1991535356,74.202392054,0.8612563846,17.1582689993,0.1991535356,8.88407,0.456225,12.2288,0.3889234372,2.8277395665,0.0899331244,9.077405814,0.3889234372,2.0990235821,0.0899331244,6104.5,145.239407811, linker110_CO, linker79_NH, dia,31.4991,31.4991,26.2548,90.0,90.0,90.0, C224H224N64O32,224,0,224,64,32,0,0,1,1,3,16.24562,12.12197,16.24562,162.68132715719423,17.441919346196222
1415,3, amide, linker110_CO_linker79_NH_lcv_relaxed,0.910726,69119.24148016449,155.842439441279,7.89841,0.407427,204.46,2.9722481727,31.5190169525,0.458193977,90.8371744295,2.9722481727,14.0032203891,0.458193977,7.83927,0.693939,22.353,0.7025393939,3.4458798099,0.108301629,13.3689012316,0.7025393939,2.0609147244,0.108301629,5715.07,97.8910783915, linker110_CO, linker79_NH, lcv,41.0143,41.0892,41.0145,89.8952,90.0,90.1044, C336H336N96O48,336,0,336,96,48,0,0,1,1,7,29.05014,24.68196,29.05014,109.90686732468173,12.015788933209077
2856,3, amide, linker110_CO_linker79_NH_qtz_relaxed,0.833955,70740.03533663812,304.543563014613,11.6589,0.386386,337.5356,3.8051040669,26.016801082,0.2932924278,231.0510069292,3.8051040669,17.8091083935,0.2932924278,9.2785,0.145945,35.2926,1.0101109642,2.7203072916,0.0778580275,26.8729176285,1.0101109642,2.071329224,0.0778580275,5743.53,158.747324791, linker110_CO, linker79_NH, qtz,41.4181,41.4181,47.6162,90.0,90.0,120.0, C672H672N192O96,672,0,672,192,96,0,0,1,1,4,13.37265,12.38356,13.32882,177.28408440162477,18.536759610159425
4245,3, amide, linker110_CO_linker7_NH_uog_relaxed,0.849269,83566.1654588218,244.460072996059,9.93162,0.540049,326.3314,3.0782284776,26.5258592667,0.2502139095,198.2297768788,3.0782284775,16.1131143493,0.2502139095,8.86829,0.281805,34.5508,0.7725774007,2.8084629869,0.062798981,24.4218701064,0.7725774007,1.9851325661,0.062798981,5779.82,129.730285829, linker110_CO, linker7_NH, uog,51.2468,51.2468,36.7423,90.0,90.0,120.0, C720H768N96O96,720,0,768,96,96,0,0,1,2,7,20.31578,16.27205,20.18099,145.09211989137157,15.3618340619534
731,3, amide, linker110_CO_linker80_NH_ana_relaxed,0.837055,182220.6155872685,264.485401973099,9.86141,0.53858,692.1434,2.8783513615,23.8476656721,0.099173034,416.8280722717,2.8783513614,14.361729824,0.099173034,9.00604,0.667456,77.1072,0.9547149522,2.656713517,0.0328945172,55.3381576941,0.9547149522,1.9066654159,0.0328945172,5176.73,125.406083648, linker110_CO, linker80_NH, ana,56.6934,56.6934,56.6934,90.0,90.0,90.0, C1440H1728N384O288,1440,0,1728,384,288,0,0,1,1,25,21.40326,16.96119,21.40283,141.12826711083335,15.722183463129744
2857,3, amide, linker110_CO_linker80_NH_qtz_relaxed,0.794481,70305.60679051765,342.751417429522,12.034,0.497594,327.4834,3.6162344172,22.5667531796,0.2491933012,226.6620838097,3.6162344172,15.6191956616,0.2491933012,9.60693,0.107336,35.9276,1.8299650707,2.4757568828,0.1261021782,27.9557100381,1.8299650707,1.9264170593,0.1261021782,5009.59,154.080316156, linker110_CO, linker80_NH, qtz,41.3345,41.3345,47.5154,90.0,90.0,120.0, C720H864N192O144,720,0,864,192,144,0,0,1,1,4,13.24028,12.39776,13.24027,173.0671995131409,18.98688335763391
1110,3, amide, linker110_CO_linker81_NH_dia_relaxed,0.889846,26154.36979557921,233.869116087466,9.80357,0.361309,106.4042,0.6734560416,28.8862153906,0.1828273346,64.395620262,0.6734560416,17.4818828307,0.1828273346,7.87947,0.167474,10.2908,0.4496014235,2.7937080053,0.1220561177,6.9692030621,0.4496014235,1.8919732563,0.1220561177,6109.93,136.538496764, linker110_CO, linker81_NH, dia,31.5417,31.5417,26.289,90.0,90.0,90.0, C176H160N64O32,176,0,160,64,32,0,0,1,1,3,17.45694,14.29095,17.45694,151.1575859073786,14.619089143421865
1348,3, amide, linker110_CO_linker81_NH_dia_relaxed_interp_2,0.767982,26154.36979557921,467.738232174935,15.655,0.605602,151.9102,1.6126556483,20.6200072799,0.2188988706,115.6546759156,1.6126556483,15.6987500466,0.2188988706,12.44332,0.240541,29.1044,1.2142517696,3.9505769848,0.164820271,26.2376942335,1.2142517696,3.5614556896,0.164820271,5240.19,174.457664861, linker110_CO, linker81_NH, dia,31.5417,31.5417,26.289,90.0,90.0,90.0, C352H320N128O64,352,0,320,128,64,0,0,1,1,3,9.49289,7.42271,9.24485,215.80331515748176,41.34565029643497
1416,3, amide, linker110_CO_linker82_NH_lcv_relaxed,0.92813,69547.57784045316,139.962449076918,7.69486,0.328703,203.5032,2.2686265096,34.7157625193,0.3870066866,86.9914551496,2.2686265096,14.8399371518,0.3870066866,7.56479,0.379283,20.101,0.4525094474,3.4290445674,0.0771939238,10.8884758601,0.4525094474,1.85747321,0.0771939238,5610.11,97.9801202423, linker110_CO, linker82_NH, lcv,41.0987,41.174,41.0991,89.8952,90.0,90.1044, C288H288N96O48,288,0,288,96,48,0,0,1,1,7,31.67977,26.63082,31.31087,108.71880493105265,10.738684688714237
1436,3, amide, linker110_CO_linker82_NH_lcv_relaxed_interp_2,0.845329,69547.57784045316,279.924898153837,10.1249,0.619036,279.7252,0.9047478323,23.8592651464,0.0771708034,173.6077845919,0.9047478323,14.8079406648,0.0771708034,10.1318,0.712044,36.1948,1.3128475311,3.0872489505,0.1119798193,27.8041501787,1.3128475311,2.371565348,0.1119798193,4723.64,130.102789796, linker110_CO, linker82_NH, lcv,41.0987,41.174,41.0991,89.8952,90.0,90.1044, C576H576N192O96,576,0,576,192,96,0,0,1,1,7,22.46094,19.62184,22.41592,149.4393673080143,19.336577512097556
2858,3, amide, linker110_CO_linker82_NH_qtz_relaxed,0.860358,70789.47853856359,275.014014027938,10.90282,0.269481,323.5766,3.3485917279,27.5995866463,0.285619379,213.6439237371,3.3485917279,18.2228380688,0.285619379,8.66677,0.292029,32.215,1.3419788374,2.7477904268,0.1144645849,23.5226794521,1.3419788374,2.0063757073,0.1144645849,6098.44,152.925192764, linker110_CO, linker82_NH, qtz,41.4277,41.4277,47.6274,90.0,90.0,120.0, C576H576N192O96,576,0,576,192,96,0,0,1,1,4,13.24823,12.41556,13.14382,169.83368408572548,16.90849132124569
732,3, amide, linker110_CO_linker84_NH_ana_relaxed,0.894973,183166.24003291747,213.432920949293,9.24298,0.615768,691.871,1.2573705898,29.3878150176,0.0534078958,395.9783003293,1.2573705898,16.8195184378,0.0534078958,8.07387,0.383881,69.355,0.6443402828,2.9459131985,0.027368907,45.9589154075,0.6443402828,1.952144409,0.027368907,6128.69,126.27591501, linker110_CO, linker84_NH, ana,56.7913,56.7913,56.7913,90.0,90.0,90.0, C1056H1056N480O192,1056,0,1056,480,192,0,0,1,1,25,24.74156,18.0329,24.73678,140.344414591299,14.068499581634706
2859,3, amide, linker110_CO_linker84_NH_qtz_relaxed,0.867209,70782.98199068622,276.151869630675,10.83764,0.268988,323.3158,2.9985365497,27.4662326436,0.2547308312,212.517902931,2.9985365497,18.0537609446,0.2547308312,8.56872,0.548233,31.903,0.6261846373,2.7102146571,0.0531954607,23.142266885,0.6261846373,1.9659753286,0.0531954607,5991.59,152.966103924, linker110_CO, linker84_NH, qtz,41.4263,41.4263,47.6262,90.0,90.0,120.0, C528H528N240O96,528,0,528,240,96,0,0,1,1,4,13.23218,12.44784,13.22591,169.7123745525772,16.746270628812137
3378,3, amide, linker110_CO_linker84_NH_qtz_relaxed_interp_2,0.664653,70782.98199068622,552.303739261345,16.12169,0.767581,356.1616,2.323525115,15.1282698902,0.0986937251,271.2430224937,2.323525115,11.5212803685,0.0986937251,12.88003,0.345867,65.655,1.7622612746,2.7887525203,0.0748535614,58.9405314612,1.7622612746,2.5035497016,0.0748535614,3334.85,152.490428582, linker110_CO, linker84_NH, qtz,41.4263,41.4263,47.6262,90.0,90.0,120.0, C1056H1056N480O192,1056,0,1056,480,192,0,0,1,1,4,11.45956,8.44148,11.30855,186.9535323066104,34.46310372455648
1081,3, amide, linker110_CO_linker87_NH_dia_relaxed,0.880032,26570.997354079445,228.226155175447,9.76883,0.231756,107.327,0.4523662233,29.3889945689,0.1238699347,65.119929784,0.4523662233,17.8315732551,0.1238699347,7.80287,0.187847,10.362,0.3464378732,2.8373919119,0.0948639278,7.0247085215,0.3464378732,1.9235525132,0.0948639278,6248.88,135.588414405, linker110_CO, linker87_NH, dia,31.6985,31.6985,26.4442,90.0,90.0,90.0, C208H192N32O32,208,0,192,32,32,0,0,1,1,3,17.8148,14.76251,17.69387,150.07783997212877,14.489425566908023
1306,3, amide, linker110_CO_linker87_NH_dia_relaxed_interp_2,0.727418,26570.997354079445,456.452310350897,14.59456,0.390634,138.6926,1.5290669573,18.9888661201,0.2093496534,103.8050247728,1.5290669573,14.2122919176,0.2093496534,12.11805,0.564335,22.4026,0.5252391455,3.0672146325,0.071912242,19.6440572507,0.5252391455,2.6895333507,0.071912242,4392.06,162.611011305, linker110_CO, linker87_NH, dia,31.6985,31.6985,26.4442,90.0,90.0,90.0, C416H384N64O64,416,0,384,64,64,0,0,1,1,3,10.43345,8.41991,10.23924,193.93708785398775,31.326076548643165
692,3, amide, linker110_CO_linker89_NH_ana_relaxed,0.941176,431890.92245466023,121.943786921397,7.79206,0.175938,1323.1302,5.5544764504,41.7174579549,0.1751291277,589.4212672965,5.5544764506,18.5840795835,0.1751291277,6.99873,0.382572,127.5538,2.4964529717,4.0216906004,0.0787115825,69.5398095402,2.4964529717,2.1925461914,0.0787115825,7193.08,102.853409808, linker110_CO, linker89_NH, ana,75.5889,75.5889,75.5889,90.0,90.0,90.0, C2016H1728N192O192,2016,0,1728,192,192,0,0,1,1,25,32.10555,25.90868,32.09935,113.82664687118,10.973237062808758
1378,3, amide, linker110_CO_linker89_NH_lcv_relaxed,0.962012,168977.4432709174,77.919297395008,6.63662,0.175062,427.5,3.4826472689,53.9152179452,0.4392226586,134.0810825881,3.482647269,16.9099667604,0.4392226586,6.49858,0.345051,41.0478,0.6857631078,5.176844639,0.0864867074,17.8473161068,0.6857631078,2.2508583337,0.0864867074,7074.43,84.9733001934, linker110_CO, linker89_NH, lcv,55.2603,55.3353,55.2604,89.9223,90.0,90.0775, C504H432N48O48,504,0,432,48,48,0,0,1,1,7,42.70367,39.6584,42.70367,93.99891068726707,9.025610493827953
1417,3, amide, linker110_CO_linker89_NH_lcv_relaxed_interp_2,0.923249,168977.4432709174,155.838594790017,8.43532,0.277339,573.4842,1.0140346347,36.1631878727,0.0639437407,291.8882094286,1.0140346345,18.4061010842,0.0639437407,8.83724,0.751942,67.6314,1.0655527017,4.2647504923,0.0671924048,45.3657488918,1.0655527017,2.860706712,0.0671924048,6679.82,111.227162967, linker110_CO, linker89_NH, lcv,55.2603,55.3353,55.2604,89.9223,90.0,90.0775, C1008H864N96O96,1008,0,864,96,96,0,0,1,1,7,30.46157,29.15211,30.46157,126.09798852961676,14.87082556307754
693,3, amide, linker110_CO_linker8_NH_ana_relaxed,0.862137,186180.1705602744,272.485817951473,9.87287,0.486402,721.8012,3.4035255603,23.6259500248,0.1114039777,432.0744504528,3.4035255604,14.1426328654,0.1114039777,8.83619,0.264898,78.795,2.2765373707,2.5791128253,0.0745154734,55.8864539336,2.2765373707,1.8292717824,0.0745154734,5141.88,128.320833854, linker110_CO, linker8_NH, ana,57.1011,57.1011,57.1011,90.0,90.0,90.0, C1248H960N384O576,1248,0,960,384,576,0,0,1,1,25,22.77629,17.64783,22.7707,144.0454724405296,15.724638586291622
1082,3, amide, linker110_CO_linker8_NH_dia_relaxed,0.8479,26854.1786186744,314.857616647798,10.54911,0.242943,113.5774,1.475629547,22.3056485055,0.2898012633,72.4780082254,1.475629547,14.2340727632,0.2898012633,8.56192,0.286871,11.6362,0.5724241784,2.2852520584,0.1124193063,8.3864920899,0.5724241784,1.6470366882,0.1124193063,4797.07,141.043574129, linker110_CO, linker8_NH, dia,31.8094,31.8094,26.54,90.0,90.0,90.0, C208H160N64O96,208,0,160,64,96,0,0,1,1,3,16.45749,12.79742,16.43991,157.14316131468848,16.09958718614827
1307,3, amide, linker110_CO_linker8_NH_dia_relaxed_interp_2,0.629784,26854.1786186744,629.7152332956,15.55178,0.434452,120.4812,1.8917840892,11.8307484531,0.185765262,89.9543225978,1.8917840892,8.8331371444,0.185765262,11.92544,0.307343,19.4106,0.764976967,1.9060394977,0.0751175293,16.9968553999,0.764976967,1.6690199029,0.0751175293,2599.63,139.839031355, linker110_CO, linker8_NH, dia,31.8094,31.8094,26.54,90.0,90.0,90.0, C416H320N128O192,416,0,320,128,192,0,0,1,1,3,9.77939,8.41056,9.7727,166.69510524929098,26.856073894053036
694,3, amide, linker110_CO_linker9_NH_ana_relaxed,0.873968,189210.17395178665,215.935438157456,9.3973,0.26591,706.6958,4.6701711147,28.7218964145,0.1898075112,408.2132799796,4.6701711146,16.5908153729,0.1898075112,8.30338,0.301694,72.276,2.2768571321,2.9374785944,0.0925372058,48.6751396356,2.2768571321,1.9782802142,0.0925372058,6015.54,124.579814568, linker110_CO, linker9_NH, ana,57.4092,57.4092,57.4092,90.0,90.0,90.0, C1440H1536N192O192,1440,0,1536,192,192,0,0,1,1,25,24.02261,18.79749,24.01334,138.77251580054394,14.192701232963833
4303,3, amide, linker110_CO_linker9_NH_cbo_relaxed,0.88077,98336.68057387242,207.741310656891,9.26362,0.38843,361.7034,3.0450496482,29.4010735243,0.2475169672,205.3681385584,3.0450496482,16.6933563282,0.2475169672,8.55602,0.580937,38.8444,1.6120747377,3.1574684131,0.1310375515,26.4830507489,1.6120747377,2.1526757067,0.1310375515,6244.66,121.986786101, linker110_CO, linker9_NH, cbo,46.1571,46.1571,46.1571,90.0,90.0,90.0, C720H768N96O96,720,0,768,96,96,0,0,1,2,25,25.7313,16.27816,25.72017,136.6634824729644,14.67669637219154
4304,3, amide, linker110_CO_linker9_NH_mok_relaxed,0.744751,63913.87944877825,426.169111399061,14.53421,0.273889,346.563,3.3101183061,21.1277891854,0.2017973117,260.6448018574,3.310118306,15.8898913788,0.2017973117,11.86437,0.211175,60.3954,1.591606283,3.6819316516,0.0970303293,53.6018919681,1.591606283,3.267773748,0.0970303293,4933.18,166.356861542, linker110_CO, linker9_NH, mok,31.8402,44.039,45.5808,90.0,90.0,90.0, C960H1024N128O128,960,0,1024,128,128,0,0,1,3,5,11.75026,8.80358,11.74425,201.46631906087225,35.10945751930202
4305,3, amide, linker110_CO_linker9_NH_unc_relaxed,0.849,25984.77268630726,262.058490366411,10.85078,0.328954,113.3622,2.043877648,27.64395118,0.4984099984,73.5418109756,2.043877648,17.9335460347,0.4984099984,9.02383,0.400438,12.8392,0.6301471574,3.1309044637,0.1536646012,9.6906221839,0.6301471574,2.3631076898,0.1536646012,6094.36,143.734808793, linker110_CO, linker9_NH, unc,26.0398,26.0398,38.3216,90.0,90.0,90.0, C240H256N32O32,240,0,256,32,32,0,0,1,2,5,19.58441,19.30697,19.58441,162.09319400948223,18.358385216178718
4306,3, amide, linker110_CO_linker9_NH_unf_relaxed,0.805477,31149.084883945437,327.916389585386,11.96646,0.265727,148.5616,1.9125282116,24.1516697078,0.3109198452,103.2742068475,1.9125282116,16.7892950339,0.3109198452,10.18182,0.355263,18.8234,0.6260192968,3.0601214552,0.1017720009,15.2425489606,0.6260192968,2.4779822511,0.1017720009,5842.31,154.75262068, linker110_CO, linker9_NH, unf,33.6787,33.6787,31.7106,90.0,90.0,120.0, C360H384N48O48,360,0,384,48,48,0,0,1,3,13,18.41637,10.8564,15.75602,177.20530215755775,22.45268147785287
1111,3, amide, linker110_NH_linker11_CO_dia_relaxed,0.845249,27116.48437985602,282.480187844867,10.51265,0.276995,115.1026,1.5137522122,24.9524254059,0.3281575669,73.7315126995,1.5137522122,15.9838272176,0.3281575669,8.89657,0.094585,12.617,0.3908595656,2.7351662894,0.0847321794,9.3458092635,0.3908595656,2.0260238127,0.0847321794,5629.47,140.425151584, linker110_NH, linker11_CO, dia,29.3755,29.3755,31.4241,90.0,90.0,90.0, C208H256N96O32,208,0,256,96,32,0,0,1,1,3,16.09664,13.16041,15.88909,157.71288895896777,17.287737374918933
